p = 12; number of cycles = 10000; data structure = Apache Data Sketches Java HLL4
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
27049; 2296; 2437.6976; 2472; 2088; 2094.5488; 2120; 1.4396139838940741E-4; 0.015117960361554335; 4.457139443272258; 3.8297186953535887
28401; 2296; 2439.88; 2472; 2088; 2094.834; 2120; 2.413310737265351E-4; 0.015159793004194738; 4.485852576563246; 3.851466669005152
29821; 2296; 2440.4608; 2472; 2088; 2095.0268; 2120; 4.009949754107604E-4; 0.01518853929642357; 4.503952912698313; 3.8664427873789364
31312; 2296; 2439.6864; 2472; 2088; 2095.0888; 2124; 3.2126181423860795E-4; 0.015244278715888807; 4.535631400142899; 3.894988531053707
32877; 2296; 2437.0288; 2472; 2088; 2094.9352; 2124; 3.3912784334096954E-4; 0.015342007466492653; 4.588967987620252; 3.9447997368512135
34520; 2296; 2433.7024; 2472; 2088; 2094.6344; 2124; 2.6540013609938144E-4; 0.015354142520608202; 4.589956740332187; 3.9504753263224237
36245; 2296; 2430.5696; 2472; 2088; 2094.3004; 2124; 2.7747327715951347E-4; 0.015432642946928777; 4.631041421247344; 3.9903370390771298
38057; 2296; 2428.3168; 2472; 2088; 2094.0476; 2124; 2.76552748942301E-4; 0.015492826852736513; 4.662906058019529; 4.021035163048436
39959; 2296; 2427.6656; 2472; 2088; 2093.8904; 2124; 2.5908620978139354E-4; 0.01552687329638505; 4.682166674320716; 4.038424340881246
41956; 2296; 2427.7888; 2472; 2088; 2093.8252; 2124; 2.653178521247687E-4; 0.015545534999094647; 4.693666586001234; 4.048011663192183
44053; 2296; 2428.3168; 2472; 2088; 2093.8208; 2128; 2.6885160557669845E-4; 0.015628485938386647; 4.744922726753724; 4.091318686124341
46255; 2296; 2430.2704; 2472; 2088; 2093.9244; 2128; 3.0306839994055857E-4; 0.015645500866733275; 4.759085708659052; 4.100434950387611
48567; 2296; 2431.96; 2472; 2088; 2094.09; 2128; 2.6425047573609017E-4; 0.015665128273594585; 4.774350793122897; 4.1110545619051
50995; 2296; 2434.9696; 2472; 2088; 2094.3476; 2124; 1.9206959055170677E-4; 0.015754825556469537; 4.835158645798737; 4.158780013289626
53544; 2296; 2437.3808; 2472; 2088; 2094.5968; 2124; 2.12374157515022E-4; 0.01576453688386767; 4.845915162408822; 4.164404016086857
56221; 2296; 2439.4928; 2472; 2088; 2094.8752; 2124; 1.1699367518589052E-4; 0.01571835647474837; 4.821740076852261; 4.140591727855846
59032; 2296; 2440.496; 2472; 2088; 2095.0572; 2124; 1.2175827184230639E-4; 0.01574525466691724; 4.840246348109745; 4.155136071266263
61983; 2296; 2439.7568; 2472; 2088; 2095.1248; 2124; 1.3683976488453796E-4; 0.01583062748032452; 4.891395536118181; 4.200453133005101
65082; 2296; 2437.8032; 2472; 2088; 2095.0392; 2124; 1.1897540993585339E-4; 0.015867256412648224; 4.910122301152263; 4.219741239862265
68336; 2296; 2434.6; 2472; 2088; 2094.7904; 2124; 2.0764402951253073E-5; 0.015887974449177847; 4.916484452521032; 4.230265519136742
71752; 2296; 2431.168; 2472; 2088; 2094.512; 2124; 4.93798103328489E-5; 0.015883783383983104; 4.906963970520911; 4.227472112097434
75339; 2296; 2429.0032; 2472; 2088; 2094.2516; 2124; 9.050670877034704E-5; 0.015887514023601643; 4.904897856927307; 4.228932339284931
79105; 2296; 2427.296; 2472; 2088; 2094.0008; 2124; 9.027951083866386E-5; 0.015788821571915426; 4.840744502151383; 4.1760555202581795
83060; 2296; 2426.9616; 2472; 2088; 2093.856; 2124; 6.09667436820255E-5; 0.01584626320122535; 4.875359240137304; 4.206205898402733
87213; 2296; 2427.4544; 2472; 2088; 2093.8276; 2124; 1.0350972974355528E-4; 0.015884962917628143; 4.900196299958952; 4.226718433216266
91573; 2296; 2429.232; 2472; 2088; 2093.9152; 2124; 1.374298900847077E-4; 0.01585667905579841; 4.886337409832855; 4.21185632939861
96151; 2296; 2431.784; 2472; 2088; 2094.1008; 2124; 1.8922179947220772E-4; 0.015843133773744335; 4.883117360060716; 4.2050362903107485
100958; 2296; 2434.4592; 2472; 2088; 2094.3036; 2124; 2.7581065158662106E-4; 0.01584272203130901; 4.8882351786161236; 4.2052249354691975
106005; 2296; 2436.8; 2472; 2088; 2094.5632; 2124; 2.3618938412272645E-4; 0.01582575469874212; 4.8824604345367915; 4.1967424292665685
111305; 2296; 2439.0352; 2472; 2088; 2094.8264; 2120; 2.0384059392703193E-4; 0.015862280461385107; 4.909523055214909; 4.216666699797055
116870; 2296; 2440.3376; 2472; 2088; 2095.0596; 2120; 1.6703566809135047E-4; 0.015924182309871172; 4.950558313021742; 4.250114705053925
122713; 2296; 2439.4928; 2472; 2088; 2095.1408; 2120; 1.5265167740881902E-4; 0.01596211356077475; 4.972448801136688; 4.270551796329369
128848; 2296; 2438.736; 2472; 2088; 2095.1016; 2120; 7.600132464823675E-5; 0.01605820673578279; 5.030936848641517; 4.322043813306483
135290; 2296; 2435.5856; 2472; 2088; 2094.8672; 2120; 7.563601259114836E-5; 0.016098870687623897; 5.049916633536533; 4.343474817033779
142054; 2296; 2432.5936; 2472; 2088; 2094.5408; 2124; 1.0777597040755006E-5; 0.016134170248525245; 5.065855730592876; 4.361863615295455
149156; 2296; 2429.848; 2472; 2088; 2094.2604; 2124; -2.259842977258989E-5; 0.016141397178613542; 5.064672201584822; 4.365187629333156
156613; 2296; 2428.8096; 2472; 2088; 2094.0324; 2124; -2.598308417349138E-5; 0.01621432469025488; 5.108356390660642; 4.404241399898305
164443; 2296; 2428.4576; 2472; 2088; 2093.8716; 2124; -3.061894904431664E-5; 0.016201200356801414; 5.09935090038724; 4.396776797237584
172665; 2296; 2429.144; 2472; 2088; 2093.8472; 2124; -1.6593385181500796E-4; 0.016158254879371534; 5.073786123669795; 4.373447135470296
181298; 2296; 2430.64; 2472; 2088; 2093.9048; 2128; -1.830737541588646E-4; 0.01619282306411962; 5.098656667693776; 4.392300657454827
190362; 2296; 2433.0512; 2472; 2088; 2094.0664; 2128; -2.6176787068893056E-4; 0.016127337982037148; 5.062518348735852; 4.3571831013959885
199880; 2296; 2435.1984; 2472; 2088; 2094.2592; 2128; -2.800960034957837E-4; 0.016228007445706228; 5.130441422119594; 4.412155555101811
209874; 2296; 2437.4336; 2472; 2088; 2094.5072; 2128; -3.044182912903102E-4; 0.016263704514479598; 5.157767141724426; 4.432112700122469
220367; 2296; 2439.88; 2472; 2088; 2094.7992; 2128; -3.049024094223745E-4; 0.016239519819940967; 5.1476003446098035; 4.419557143715404
231385; 2296; 2441.3936; 2472; 2088; 2095.0272; 2128; -2.1853798952832762E-4; 0.016238181280353887; 5.14994463006145; 4.419309560929739
242954; 2296; 2440.936; 2472; 2088; 2095.1416; 2128; -1.922499565877854E-4; 0.01616093925892023; 5.100110380471025; 4.377604911688252
255101; 2296; 2438.8416; 2472; 2088; 2095.0688; 2128; -2.3327419685967944E-4; 0.016146491253031234; 5.0866271452769665; 4.369629347515985
267856; 2296; 2436.4304; 2472; 2088; 2094.8656; 2128; -2.2876207924404807E-4; 0.016182104224523815; 5.104039006198484; 4.388500379548454
281248; 2296; 2433.6672; 2472; 2088; 2094.5976; 2128; -2.1010132089988292E-4; 0.01618544498657679; 5.100355686660793; 4.389750899558514
295310; 2296; 2431.2032; 2472; 2088; 2094.2628; 2128; -1.807008015218873E-4; 0.016201145152072983; 5.105081406011735; 4.397568282067937
310075; 2296; 2428.9504; 2472; 2088; 2094.0148; 2128; -1.5739048992423078E-4; 0.016198045939330843; 5.098399772782446; 4.395365414017131
325578; 2296; 2428.2288; 2472; 2088; 2093.8648; 2128; -2.0862096994050453E-4; 0.016201912964539995; 5.099319015224304; 4.397149308973204
341856; 2296; 2428.3872; 2472; 2088; 2093.7952; 2128; -1.4857885915736674E-4; 0.01616942165772557; 5.079218489710628; 4.379385335875333
358948; 2296; 2430.1296; 2472; 2088; 2093.8688; 2124; -2.865288431265575E-4; 0.016079103563017734; 5.026238439580469; 4.330750034894529
376895; 2296; 2431.5024; 2472; 2088; 2093.9596; 2120; -2.500344240632325E-4; 0.016093890322023487; 5.038331795479762; 4.338907183941124
395739; 2296; 2433.8784; 2472; 2088; 2094.144; 2120; -2.736848589559877E-4; 0.016161762455484754; 5.085882260822003; 4.375966285417887
415525; 2296; 2436.3776; 2472; 2088; 2094.3656; 2120; -3.4256401846413426E-4; 0.016105107454423437; 5.055473503925488; 4.345800009954536
436301; 2296; 2438.8768; 2472; 2088; 2094.6508; 2120; -3.446507327482231E-4; 0.0161384969776; 5.081664863999359; 4.364432583354825
458116; 2296; 2440.4256; 2472; 2088; 2094.9016; 2120; -3.268759468857713E-4; 0.016078334265519564; 5.047050679846755; 4.332471575651418
481021; 2296; 2440.6368; 2472; 2088; 2095.0372; 2120; -2.594827998823492E-4; 0.01605515000969839; 5.032941445091522; 4.320265740846199
505072; 2296; 2440.232; 2472; 2088; 2095.0756; 2124; -2.734533362806936E-4; 0.01616297172011316; 5.099921966698824; 4.378568133822816
530325; 2296; 2437.3632; 2472; 2088; 2094.936; 2124; -2.9091713856768106E-4; 0.01611563569608484; 5.064133190145535; 4.352668871356854
556841; 2296; 2434.0896; 2472; 2088; 2094.6656; 2120; -3.817003650829592E-4; 0.016217993206779836; 5.121778303877276; 4.4075669293184925
584683; 2296; 2430.4464; 2472; 2088; 2094.3428; 2124; -3.58898665423297E-4; 0.016253196155154026; 5.136337920408873; 4.426039735735499
613917; 2296; 2427.9648; 2472; 2088; 2094.028; 2124; -3.1362036336680547E-4; 0.016219416115189542; 5.1097870935419385; 4.406998506698053
644612; 2296; 2427.1024; 2472; 2088; 2093.912; 2124; -3.9040939342559585E-4; 0.016166887332155277; 5.074939977408995; 4.378256853924426
676842; 2296; 2427.1552; 2472; 2088; 2093.822; 2124; -4.1569086943327676E-4; 0.016218477503523985; 5.107492056565361; 4.406054970387472
710684; 2296; 2428.44; 2472; 2088; 2093.8404; 2124; -4.436302709064502E-4; 0.016238113244295308; 5.122577014024573; 4.416769079769737
746218; 2296; 2429.8128; 2472; 2088; 2093.9468; 2128; -4.420872627885125E-4; 0.01619062032215362; 5.0955348887768634; 4.391193829682134
783528; 2296; 2431.96; 2472; 2088; 2094.136; 2128; -4.205922070369372E-4; 0.016231374539411144; 5.125745191792043; 4.413727007417317
822704; 2296; 2434.4768; 2472; 2088; 2094.3504; 2128; -3.9912674878666193E-4; 0.01623196432407966; 5.131422642205987; 4.414499683576021
863839; 2296; 2436.9584; 2472; 2088; 2094.6264; 2116; -4.928773317099718E-4; 0.016233238804683046; 5.137460049779649; 4.415774782701981
907030; 2296; 2439.0; 2472; 2088; 2094.8896; 2120; -4.2206439755887145E-4; 0.016303984002671724; 5.186677778740135; 4.454906657332436
952381; 2296; 2440.1264; 2472; 2088; 2095.066; 2120; -5.049977869562629E-4; 0.016214652214367933; 5.132365613964175; 4.406593321307235
1000000; 2296; 2439.3696; 2472; 2088; 2095.1028; 2124; -4.3039374693566853E-4; 0.01619157974535223; 5.116182648871312; 4.394138794285911
