p = 12; number of cycles = 10000; data structure = Hash4j UltraLogLog ML
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
46; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.926026018682968E-5; 0.00750734226295537; 1.8612388436626193; 1.8468106355722114
48; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.967695189345035E-5; 0.007531675254059962; 1.8733237875476159; 1.8588018977216656
50; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.584201033209057E-5; 0.007572536913888229; 1.8937056448700884; 1.879025756150165
52; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.730255109494981E-5; 0.007600807938908275; 1.9078718184494248; 1.893082114430437
54; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 4.2020648254049244E-5; 0.007647897659515858; 1.931584942270779; 1.9166114155865093
56; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.6882802101717844E-5; 0.00765551272202234; 1.9354334412234036; 1.9204300812139197
58; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.1700435093864203E-5; 0.007679925993435498; 1.9477972380516768; 1.9326980346559273
60; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.7656001924726835E-5; 0.007687266299254235; 1.9515223416521827; 1.9363942614843361
62; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.739770434168156E-5; 0.00768832992011336; 1.952062409703892; 1.9369301429620014
65; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.175705250559769E-5; 0.007670592326727385; 1.9430656708934466; 1.9280031463128773
68; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 4.615716301278026E-5; 0.007681504577966617; 1.9485980474855809; 1.9334926362647624
71; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.2965642666420046E-5; 0.007714961468751395; 1.9656093004536597; 1.950372019054794
74; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.272142476884543E-5; 0.007682200796538641; 1.9489512886030644; 1.9338431390790096
77; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.0009475439908195E-5; 0.007678597950749587; 1.9471236549411823; 1.932029673119933
80; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0119581049568933E-4; 0.007705716589037173; 1.960901322604182; 1.945700537157638
84; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.391060232042544E-4; 0.007670167711114155; 1.9428505549935975; 1.9277896979781433
88; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.392104084709839E-4; 0.007677033372270262; 1.9463302503589683; 1.9312424189608368
92; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.4515868021642612E-4; 0.007668441273729782; 1.9419760415628478; 1.9269219637212753
96; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.3071484058686374E-4; 0.007681250003558432; 1.9484688918053032; 1.9333644817913087
100; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0638711611034479E-4; 0.007695982967976851; 1.9559505525241039; 1.940788145140196
105; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.289567111065424E-4; 0.007637928794872229; 1.9265526680433782; 1.9116181512368404
110; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.631536964137217E-4; 0.007669302650139945; 1.9424123404769849; 1.9273548804732872
115; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0681640764166518E-4; 0.007667111037712457; 1.941302355132153; 1.9262534996660123
120; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.6114200704683435E-5; 0.007702829210381739; 1.959432074730499; 1.9442426788023557
125; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.4784800543460744E-5; 0.007691109992284186; 1.9534743822925729; 1.9383311700267387
131; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.879655130436505E-5; 0.007709808487039501; 1.9629844354510328; 1.9477675018428853
137; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.6490700413066386E-6; 0.00774684016111683; 1.9818868966820222; 1.9665234323666576
143; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.0082254094341537E-5; 0.007758834859165497; 1.9880288947103784; 1.9726178180071972
150; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.415110608620542E-5; 0.007755672827452545; 1.986408824278185; 1.9710103062605249
157; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.871662736736857E-5; 0.007749210707985517; 1.983100004091316; 1.9677271358425463
164; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.635899491241588E-5; 0.007784891204245581; 2.001404033789514; 1.985889273837657
172; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 8.2950169671106E-5; 0.007817677103044849; 2.0182972702934654; 2.0026515550198725
180; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.022487483933703E-4; 0.0077429306894943525; 1.9798870682722407; 1.9645391065026887
188; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.50998250547652E-4; 0.007740643307990627; 1.9787174625225392; 1.963378567464225
197; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.2925636149376692E-4; 0.007737118200810571; 1.9769156477126484; 1.961590720211
206; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0737898032018938E-4; 0.007749736149458579; 1.9833689445946976; 1.967993991535824
216; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.484875536089436E-5; 0.007762687549054149; 1.990003717111552; 1.9745773317075868
226; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.117693068906014E-5; 0.007730179826330656; 1.9733715811880497; 1.958074127070313
237; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 4.8590167823056966E-5; 0.007756497509110444; 1.986831287178217; 1.971429494254355
248; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.312635830730337E-5; 0.0077543085941945145; 1.9857100617845398; 1.9703169605303963
260; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.251882552993408E-5; 0.0077733393886206675; 1.9954687685985075; 1.980000018454333
273; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.8885932697725956E-5; 0.007786733580970926; 2.0023514526903345; 1.986829348405913
286; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.896067596819604E-5; 0.007764176035860478; 1.990766952330774; 1.9753346503747216
300; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.624463024389413E-5; 0.007730614029935386; 1.9735932756732328; 1.9582941029935954
314; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.038229213899812E-5; 0.007720607650871709; 1.968487409237028; 1.9532278169173611
329; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.96152182494219E-5; 0.0076938390493156384; 1.9548609412771503; 1.9397069804920561
345; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.564644909129174E-5; 0.007729286986942607; 1.9729157568310072; 1.9576218362354179
362; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0743332574162128E-4; 0.007688248267152678; 1.9520209466474305; 1.936889001324582
380; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.74641502311913E-5; 0.00771555926002643; 1.965913921447006; 1.950674278645091
398; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.912810561075887E-5; 0.007704273649411825; 1.9601670113248668; 1.9449719182138214
417; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.1028793074579974E-4; 0.007715032858832188; 1.965645677992701; 1.9504081145974088
437; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.2886204186870386E-4; 0.007717768494477137; 1.9670399024461727; 1.9517915311093808
458; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0801856550733766E-4; 0.007726717084896046; 1.9716040297966475; 1.9563202776276813
480; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.2685784877489444E-4; 0.00778960120319878; 2.003826537146621; 1.9882929980989728
504; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.958322421580283E-5; 0.007802952160336197; 2.010701325242341; 1.9951144932637184
529; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 4.843061422222068E-5; 0.007836364477504864; 2.0279578779992855; 2.012237274293865
555; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.223843982332921E-5; 0.007886112547870881; 2.0537880253904817; 2.0378671879843537
582; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.6295633785729527E-6; 0.00788441095424468; 2.052901825614935; 2.0369878579745095
611; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.2135875490994198E-5; 0.007886102794556725; 2.0537829452632796; 2.0378621472379828
641; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -4.93344421023705E-7; 0.007860561976829744; 2.0405012639523883; 2.0246834246969434
673; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.6717231007580772E-5; 0.007875003686331669; 2.0480059173647667; 2.032129902501474
706; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -6.078794484142381E-5; 0.00789217458930804; 2.056946725761899; 2.0410014023063803
741; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.927537079075211E-5; 0.007917657952185114; 2.070251689156153; 2.0542032264495163
778; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.435656034823292E-5; 0.007937544508542557; 2.080664333935908; 2.0645351530526836
816; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.536938169338483E-5; 0.007938185877233534; 2.0810005907903433; 2.064868803264837
856; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.038627640966026E-5; 0.007926942786517392; 2.075109998170342; 2.0590238741535174
898; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -9.540629174935109E-5; 0.007907292100117574; 2.064834462207757; 2.048827993508472
942; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.168536538950868E-5; 0.007910619057042222; 2.0665723670188814; 2.050552426189278
989; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -6.539307604068433E-5; 0.00792904631043489; 2.076211462579131; 2.060116800078517
1038; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.36528509939356E-5; 0.007921799588972244; 2.072418105828216; 2.056352849193888
1089; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.517549572782876E-5; 0.007897367570030438; 2.059654521642428; 2.0436882075211686
1143; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.2459532083791805E-4; 0.007906975631541158; 2.064669186374235; 2.048663998882962
1200; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.3418669191999328E-4; 0.00790304898327613; 2.0626190430556113; 2.0466297481482036
1260; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.773239247822633E-4; 0.007913628491472821; 2.068145037116288; 2.052112905045619
1323; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.9123687374575414E-4; 0.007888805315758687; 2.0551908252115414; 2.039259113388196
1389; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.3790108023519647E-4; 0.007932750484996282; 2.078151783214061; 2.0620420794682155
1458; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.318534299817221E-4; 0.007957721443753943; 2.091255716954417; 2.0750444323268633
1530; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.1738454053197776E-4; 0.007988984919819303; 2.1077198147414866; 2.0913809014489173
1606; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.544622461222869E-4; 0.008014497558030829; 2.1212032186600944; 2.104759782856528
1686; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.1006507648920316E-4; 0.008020162758507124; 2.1242031044633225; 2.1077364137310486
1770; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.5291222238577164E-4; 0.008046997983758585; 2.138441926407501; 2.121864857210544
1858; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.464820190816467E-4; 0.008085952087556563; 2.159195681262485; 2.1424577302449466
1950; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.0387947668298022E-4; 0.008084837614261965; 2.1586005255984837; 2.1418671881907434
2047; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.456256730816698E-5; 0.008097425030424496; 2.1653272790813505; 2.148541796297774
2149; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -9.046093264741344E-5; 0.00810815486187086; 2.1710695959209803; 2.154239599053376
2256; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.754681026720848E-5; 0.00814057815139641; 2.1884678733900915; 2.1715030061545098
2368; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.2666944425533206E-4; 0.008171295381843639; 2.205014732809409; 2.1879215953457702
2486; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.965620130646378E-5; 0.008172996629042107; 2.2059329876185703; 2.1888327319005967
2610; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.353488271643103E-5; 0.008180170423860794; 2.2098071739083496; 2.1926768857385173
2740; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.26457236108598E-5; 0.008191233543370617; 2.2157884411144075; 2.198611786532125
2877; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.115683928708888E-4; 0.008162159310080441; 2.200086772173858; 2.183031835955456
3020; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.669563898332049E-5; 0.00819829346277274; 2.2196096065343367; 2.2024033305146906
3171; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.616942821701847E-5; 0.008204302261522163; 2.222864448562145; 2.20563294120895
3329; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.0448794809176579E-4; 0.008174154980462651; 2.2065583217040086; 2.189453218434985
3495; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -9.756635407571713E-5; 0.008207287199703612; 2.2244822144041017; 2.207238166230426
3669; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -6.505191363235458E-5; 0.008188370281293529; 2.2142396452865705; 2.1970749968734964
3852; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.671139009609802E-5; 0.008256284908905266; 2.2511219261734836; 2.2336713686062475
4044; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -4.9566637805274394E-5; 0.008257620852496433; 2.2518504899897156; 2.234394284640958
4246; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.514734703851667E-5; 0.008276781077452075; 2.2623125876543657; 2.2447752807733243
4458; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.003590915700082E-5; 0.008248658920642433; 2.2469653106158396; 2.2295469748746317
4680; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0670312836973297E-5; 0.008255392373468864; 2.2506352429953784; 2.233188458165957
4913; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.8488532287833494E-6; 0.00827602691641879; 2.2619003331190255; 2.2443662220095755
5158; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.902559993352845E-5; 0.008313337648823516; 2.2823409124791554; 2.2646483472661387
5415; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.397552631577881E-5; 0.008372400782592274; 2.3148864608003508; 2.296941604515077
5685; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.874955782019814E-5; 0.008409143188090124; 2.3352488707472707; 2.3171461663228734
5969; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.574959642323417E-5; 0.008458114070569655; 2.362526842462495; 2.3442126808930186
6267; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 4.790503291056576E-5; 0.008499000474090536; 2.385422891150913; 2.366931240831914
6580; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.408828573571635E-5; 0.008493482886891163; 2.382326643184329; 2.363858994787551
6909; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.3259549791115176E-5; 0.008543685010349626; 2.4105721366357513; 2.391885530925397
7254; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.014859646742695E-5; 0.008495504819868107; 2.38346103721674; 2.364984595067773
7616; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.599947384717565E-6; 0.008497846211899182; 2.3847749993217326; 2.366288371420014
7996; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -4.330390027525853E-5; 0.00854155894526193; 2.4093725616088437; 2.3906952549297054
8395; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.1736186092233002E-6; 0.008590098224790895; 2.4368339427816146; 2.4179437571786564
8814; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.9506547285791046E-5; 0.008629913108401461; 2.4594756181386654; 2.440409915672474
9254; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 8.447245279489071E-5; 0.008684048116555201; 2.4904287303918906; 2.471123081319085
9716; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0999302929524246E-4; 0.008786676718759382; 2.5496406325858487; 2.5298759765192917
10201; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.233257092177563E-5; 0.008835840357095346; 2.578252198726054; 2.5582657475731385
10711; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.634953092319028E-5; 0.00888342280466537; 2.6060955887902426; 2.585893297404272
11246; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.0129821963747628E-5; 0.008945387874178508; 2.642579298384765; 2.622094187544573
11808; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.325762803447785E-5; 0.009023206131236356; 2.6887562512370686; 2.6679131795220523
12398; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.166371189559123E-5; 0.009112252161418947; 2.7420863973052594; 2.7208299136052188
13017; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.3237411387144624E-6; 0.00916748180131748; 2.775426870398936; 2.7539119334190993
13667; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.319406619537339E-5; 0.009193602032771947; 2.791265040760708; 2.7696273272664382
14350; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 8.68214216928601E-5; 0.009251677903450035; 2.8266411980198263; 2.804729250748355
15067; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.788664926724468E-5; 0.009333560028468024; 2.8768970807928502; 2.8545955530347658
15820; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.9201017812517298E-5; 0.009406397807505518; 2.921974078203586; 2.899323116357046
16610; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -6.6758093365449705E-6; 0.009465339891194987; 2.958707979265097; 2.9357722584955996
17440; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.2880665929087123E-6; 0.009600080800646366; 3.0435430727380797; 3.0199497155850716
18311; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.902769219458484E-5; 0.009662877059447843; 3.083490279811696; 3.059587254386799
19226; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -6.302022325208926E-5; 0.009720810938531799; 3.1205753149556865; 3.096384808638201
20187; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -4.2250602279593945E-5; 0.009758263197361106; 3.1446674895711784; 3.1202902222101616
21196; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.3845672645324796E-5; 0.009868816573314721; 3.2163242833785195; 3.19139153699574
22255; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.919982713720683E-5; 0.009928034011564587; 3.25503893867188; 3.229806078682176
23367; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.3833771899556397E-5; 0.009985402783094606; 3.2927658668906803; 3.2672405500930783
24535; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.414821021826166E-5; 0.01005160964559281; 3.3365750999785724; 3.3107101767229246
25761; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.2559755230311575E-5; 0.010118617101091859; 3.381208871159709; 3.354997949677851
27049; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.120425209554926E-5; 0.010218215354806359; 3.4480994124285074; 3.421369959618984
28401; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -8.343897823028163E-5; 0.01026308814228368; 3.478450224614559; 3.45148549419119
29821; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -9.300625647643428E-5; 0.010408087383723286; 3.5774332173699475; 3.549701176925219
31312; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -7.925295088930595E-5; 0.010454329758940334; 3.609292385642968; 3.581313374901549
32877; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.158500584767333E-5; 0.010512797443573085; 3.6497764867988445; 3.6214836458159074
34520; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -6.55684350651461E-5; 0.010602275112141294; 3.712169636967797; 3.6833931281540933
36245; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.0152742775052813E-4; 0.010631401155607255; 3.732593428110515; 3.7036585953344643
38057; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.3503382109779098E-4; 0.0107213394484838; 3.796013676666962; 3.7665872140571404
39959; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.4219776976431698E-4; 0.010878000245506277; 3.9077592896049334; 3.877466581933577
41956; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.052560021784236E-4; 0.01095521955717378; 3.9634359770672356; 3.9327116671674895
