p = 12; number of cycles = 10000; data structure = Google Zetasketch Dense
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
18; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.00205; 0.010900787150193658; 5.931851851851852; 3.9098888888888887
19; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.002168421052631579; 0.010913916501751431; 5.946149584487535; 3.919313019390582
20; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0022700000000000003; 0.01088577052853862; 5.91552; 3.899124
21; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0023857142857142857; 0.01091089451179962; 5.942857142857143; 3.9171428571428573
22; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.002509090909090909; 0.010984587248722338; 6.023404958677686; 3.9702347107438016
23; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0025782608695652173; 0.010973416925325186; 6.011160680529301; 3.9621640831758036
24; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0027166666666666663; 0.011071108546322019; 6.118666666666667; 4.033025
25; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.002884; 0.011207140580897518; 6.269952; 4.1327424
26; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0029653846153846154; 0.011167100877659982; 6.22523076923077; 4.1032650887573965
27; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.003074074074074074; 0.011148086624661045; 6.204049382716049; 4.089303703703703
28; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0032142857142857142; 0.011180339887498949; 6.24; 4.113
29; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0033379310344827584; 0.011247935469172477; 6.3156813317479195; 4.16288418549346
30; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.00345; 0.011239810200058244; 6.30656; 4.156872
31; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0035903225806451613; 0.011281102225835943; 6.352982310093653; 4.187470551508845
32; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.003728125; 0.01142656581173889; 6.517875; 4.29615703125
33; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0038515151515151514; 0.011463200193562265; 6.5597355371900825; 4.323748760330578
34; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.003944117647058824; 0.011440382552221602; 6.533647058823529; 4.306552941176471
35; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.004017142857142857; 0.011385633625812158; 6.471262040816327; 4.2654328163265305
36; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.004102777777777778; 0.011361756297898644; 6.444148148148148; 4.247561111111111
37; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.004232432432432432; 0.011409119415786722; 6.497986851716582; 4.2830480642804964
38; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.004310526315789474; 0.011385951396202071; 6.471623268698061; 4.265670914127424
39; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.004433333333333333; 0.011446930402846008; 6.541128205128205; 4.311484023668639
40; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0045675; 0.011524430571616109; 6.63; 4.3700625
42; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.004859523809523809; 0.011705474812649386; 6.839945578231292; 4.508444897959183
44; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.005129545454545455; 0.011920449129039416; 7.093487603305785; 4.675563223140496
46; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.005341304347826087; 0.01200385886285089; 7.193103969754254; 4.74122381852552
48; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.005658333333333334; 0.012229716767865976; 7.466333333333333; 4.92131875
50; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.005889999999999999; 0.012320714265009152; 7.577856; 4.9948272
52; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.006126923076923077; 0.012370632335442609; 7.639384615384615; 5.035382840236687
54; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.006368518518518518; 0.012473566014110305; 7.767045267489712; 5.119528395061728
56; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.006623214285714286; 0.01261048114442417; 7.938489795918367; 5.232533418367347
58; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0068620689655172415; 0.01268618768217045; 8.034092746730083; 5.295548632580261
