p = 12; number of cycles = 10000; data structure = Apache Data Sketches Java HLL8
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
44053; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.6885160557669845E-4; 0.015628485938386647; 8.488161151386086; 8.081729862369441
46255; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 3.0306839994055857E-4; 0.015645500866733275; 8.506653547035311; 8.099336802610047
48567; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.6425047573609017E-4; 0.015665128273594585; 8.528010265516647; 8.11967091578657
50995; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.9206959055170677E-4; 0.015754825556469537; 8.625951287995429; 8.212922312879625
53544; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.12374157515022E-4; 0.01576453688386767; 8.636588696154464; 8.223050379211523
56221; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.1699367518589052E-4; 0.01571835647474837; 8.58606301024796; 8.174943971083232
59032; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.2175827184230639E-4; 0.01574525466691724; 8.615474123370305; 8.202946817278908
61983; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.3683976488453796E-4; 0.01583062748032452; 8.709155850655845; 8.292142863331623
65082; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.1897540993585339E-4; 0.015867256412648224; 8.749504995401365; 8.33056000482966
68336; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.0764402951253073E-5; 0.015887974449177847; 8.77236854586025; 8.352328799649628
71752; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 4.93798103328489E-5; 0.015883783383983104; 8.767741056127274; 8.347922884010684
75339; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 9.050670877034704E-5; 0.015887514023601643; 8.771860115496027; 8.351844714017396
79105; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 9.027951083866386E-5; 0.015788821571915426; 8.663217884158179; 8.24840450480622
83060; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 6.09667436820255E-5; 0.01584626320122535; 8.726368204242066; 8.30853105265773
87213; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.0350972974355528E-4; 0.015884962917628143; 8.769043293674924; 8.349162767642609
91573; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.374298900847077E-4; 0.01585667905579841; 8.737843774622563; 8.319457148213381
96151; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.8922179947220772E-4; 0.015843133773744335; 8.7229218598789; 8.305249726625028
100958; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.7581065158662106E-4; 0.01584272203130901; 8.722468470988728; 8.304818046963486
106005; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.3618938412272645E-4; 0.01582575469874212; 8.70379519354392; 8.28703888593408
111305; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 2.0384059392703193E-4; 0.015862280461385107; 8.744018188771351; 8.325335918222446
116870; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.6703566809135047E-4; 0.015924182309871172; 8.812397641935464; 8.390441217091407
122713; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.5265167740881902E-4; 0.01596211356077475; 8.854429737254307; 8.430460725894061
128848; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 7.600132464823675E-5; 0.01605820673578279; 8.961359356034745; 8.532270326095697
135290; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 7.563601259114836E-5; 0.016098870687623897; 9.006802247509881; 8.575537314848265
142054; 4344; 4344.0; 4344; 4136; 4136.0; 4136; 1.0777597040755006E-5; 0.016134170248525245; 9.046343496791017; 8.613185244642645
149156; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.259842977258989E-5; 0.016141397178613542; 9.054449514407677; 8.620903128819096
156613; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.598308417349138E-5; 0.01621432469025488; 9.136451107995386; 8.698978310927465
164443; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.061894904431664E-5; 0.016201200356801414; 9.121666489578475; 8.684901611624442
172665; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.6593385181500796E-4; 0.016158254879371534; 9.073371904350502; 8.638919474307935
181298; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.830737541588646E-4; 0.01619282306411962; 9.112235692847054; 8.675922381587341
190362; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.6176787068893056E-4; 0.016127337982037148; 9.038683488004091; 8.605892013440359
199880; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.800960034957837E-4; 0.016228007445706228; 9.151877538063228; 8.713666090568488
209874; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.044182912903102E-4; 0.016263704514479598; 9.192184953736136; 8.752043501071055
220367; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.049024094223745E-4; 0.016239519819940967; 9.164867082391341; 8.726033667764868
231385; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.1853798952832762E-4; 0.016238181280353887; 9.163356319516417; 8.724595243443808
242954; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.922499565877854E-4; 0.01616093925892023; 9.076386883050656; 8.641790089387088
255101; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.3327419685967944E-4; 0.016146491253031234; 9.060165415861013; 8.62634534070008
267856; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.2876207924404807E-4; 0.016182104224523815; 9.100175996378232; 8.664440129148334
281248; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.1010132089988292E-4; 0.01618544498657679; 9.10393380937808; 8.66801801003401
295310; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.807008015218873E-4; 0.016201145152072983; 9.121604326497668; 8.68484242504474
310075; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.5739048992423078E-4; 0.016198045939330843; 9.118114809164872; 8.681519993256424
325578; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.0862096994050453E-4; 0.016201912964539995; 9.122468937908314; 8.685665637013992
341856; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -1.4857885915736674E-4; 0.01616942165772557; 9.085917237293527; 8.650864109909307
358948; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.865288431265575E-4; 0.016079103563017734; 8.984697680953953; 8.554491162160577
376895; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.500344240632325E-4; 0.016093890322023487; 9.00123039959331; 8.570232258912966
395739; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.736848589559877E-4; 0.016161762455484754; 9.077311562077538; 8.64267049280679
415525; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.4256401846413426E-4; 0.016105107454423437; 9.013782141590992; 8.582182996689767
436301; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.446507327482231E-4; 0.0161384969776; 9.051196095355541; 8.61780549042139
458116; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.268759468857713E-4; 0.016078334265519564; 8.98383796385938; 8.55367261015709
481021; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.594827998823492E-4; 0.01605515000969839; 8.957948039412324; 8.529022350600686
505072; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.734533362806936E-4; 0.01616297172011316; 9.078669988484576; 8.64396387485548
530325; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -2.9091713856768106E-4; 0.01611563569608484; 9.025570985067883; 8.593407365156715
556841; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.817003650829592E-4; 0.016217993206779836; 9.140585848624015; 8.702915071341835
584683; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.58898665423297E-4; 0.016253196155154026; 9.180310220483012; 8.740737355413845
613917; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.1362036336680547E-4; 0.016219416115189542; 9.142189843257274; 8.704442263285472
644612; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.9040939342559585E-4; 0.016166887332155277; 9.083069285360468; 8.648152523998824
676842; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.1569086943327676E-4; 0.016218477503523985; 9.141131763522962; 8.703434846669193
710684; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.436302709064502E-4; 0.016238113244295308; 9.163279532919383; 8.724522133553078
746218; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.420872627885125E-4; 0.01619062032215362; 9.10975675033348; 8.673562136137033
783528; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.205922070369372E-4; 0.016231374539411144; 9.155675715531764; 8.71728240318586
822704; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -3.9912674878666193E-4; 0.01623196432407966; 9.156341090513907; 8.71791591859243
863839; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.928773317099718E-4; 0.016233238804683046; 9.157778998707077; 8.719284976669536
907030; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.2206439755887145E-4; 0.016303984002671724; 9.237772968777017; 8.795448664563018
952381; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -5.049977869562629E-4; 0.016214652214367933; 9.136820218436378; 8.69932974757202
1000000; 4344; 4344.0; 4344; 4136; 4136.0; 4136; -4.3039374693566853E-4; 0.01619157974535223; 9.110836433600296; 8.674590121862527
