p = 12; number of cycles = 10000; data structure = Hash4j UltraLogLog FGRA
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
15; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 8.380826549186511E-5; 0.00873847287931293; 2.5217426344603915; 2.5021942419451944
16; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.1647539740355734E-4; 0.008664873171383014; 2.4794428141628813; 2.460222327231386
17; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.722925063489398E-5; 0.00899038424543657; 2.6692311412727387; 2.648539426999307
18; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.0609267652052154E-6; 0.009144150339731781; 2.76131779102581; 2.7399122267542926
19; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.0304835600109515E-5; 0.009082682032220277; 2.7243186083573243; 2.7031998594553297
20; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.8930937715601154E-5; 0.009085713026974553; 2.726137184230663; 2.7050043378412783
21; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.214124084929181E-6; 0.009179954370963138; 2.782984071841923; 2.761410551905164
22; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -4.0511849448886894E-5; 0.009386468934682339; 2.9096059082154495; 2.88705082365564
23; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -5.611436302533948E-5; 0.009436290540034484; 2.940575158045904; 2.917780001781982
24; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -6.441293272861508E-5; 0.009438812904856897; 2.9421474272827424; 2.9193400828852014
25; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.8236408577846094E-5; 0.00937924626071398; 2.905129880080926; 2.8826094934136317
26; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.53510770063479E-5; 0.009325347481309325; 2.8718365768918828; 2.849574277846209
